

Escherichia coli K-12 DH10B
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1300	yfaU	ECDH10B_2405	170081863	-1	2447052	2447855	4
1301	yfaY	ECDH10B_2409	170081867	-1	2451441	2452643	1
1302	yfaZ	ECDH10B_2410	170081868	-1	2452743	2453285	1
1303	yfaO	ECDH10B_2411	170081869	1	2453564	2453989	1
1304	ais	ECDH10B_2412	170081870	-1	2454028	2454630	1
1305	arnB	ECDH10B_2413	170081871	1	2454938	2456077	1
1305	arnC	ECDH10B_2414	170081872	1	2456081	2457049	2
1305	arnA	ECDH10B_2415	170081873	1	2457049	2459031	3
1306	yfbH	ECDH10B_2416	170081874	1	2459028	2459918	1
1307	arnT	ECDH10B_2417	170081875	1	2459918	2461570	1
1307	yfbW	ECDH10B_2418	170081876	1	2461567	2461902	2
1307	yfbJ	ECDH10B_2419	170081877	1	2461902	2462288	3
1308	pmrD	ECDH10B_2420	170081878	-1	2462282	2462548	1
1309	menF	ECDH10B_2426	170081884	-1	2468358	2469653	1
1309	menD	ECDH10B_2425	170081883	-1	2466599	2468269	2
1309	yfbB	ECDH10B_2424	170081882	-1	2465844	2466602	3
1309	menB	ECDH10B_2423	170081881	-1	2464972	2465829	4
1309	menC	ECDH10B_2422	170081880	-1	2464010	2464972	5
1309	menE	ECDH10B_2421	170081879	-1	2462658	2464013	6
1310	elaA	ECDH10B_2428	170081886	-1	2470092	2470553	1
1310	elaB	ECDH10B_2427	170081885	-1	2469732	2470037	2
1311	elaD	ECDH10B_2431	170081887	1	2472500	2473711	1
1312	yfbL	ECDH10B_2433	170081888	1	2475647	2476618	1
1313	yfbM	ECDH10B_2434	170081889	1	2476721	2477224	1
1314	yfbN	ECDH10B_2435	170081890	-1	2477497	2478213	1
1315	yfbO	ECDH10B_2436	170081891	1	2478368	2478844	1
1315	yfbP	ECDH10B_2437	170081892	1	2478900	2479751	2
1316	nuoA	ECDH10B_2450	170081905	-1	2494416	2494859	1
1316	nuoB	ECDH10B_2449	170081904	-1	2493738	2494400	2
1316	nuoC	ECDH10B_2448	170081903	-1	2491842	2493644	3
1316	nuoE	ECDH10B_2447	170081902	-1	2491339	2491839	4
1316	nuoF	ECDH10B_2446	170081901	-1	2490005	2491342	5
1316	nuoG	ECDH10B_2445	170081900	-1	2487226	2489958	6
1316	nuoH	ECDH10B_2444	170081899	-1	2486252	2487229	7
1316	nuoI	ECDH10B_2443	170081898	-1	2485695	2486237	8
1316	nuoJ	ECDH10B_2442	170081897	-1	2485129	2485683	9
1316	nuoK	ECDH10B_2441	170081896	-1	2484830	2485132	10
1316	nuoL	ECDH10B_2440	170081895	-1	2482992	2484833	11
1316	nuoM	ECDH10B_2439	170081894	-1	2481299	2482828	12
1316	nuoN	ECDH10B_2438	170081893	-1	2479835	2481112	13
1317	lrhA	ECDH10B_2451	170081906	-1	2495490	2496428	1
1318	yfbQ	ECDH10B_2452	170081907	1	2497348	2498565	1
1319	yfbR	ECDH10B_2453	170081908	1	2498649	2499248	1
1320	yfbV	ECDH10B_2457	170081911	-1	2502464	2502919	1
1320	yfbU	ECDH10B_2456	170081910	-1	2501887	2502381	2
1320	yfbT	ECDH10B_2455	170081909	-1	2501226	2501876	3
1321	ackA	ECDH10B_2458	170081912	1	2503257	2504459	1
1321	pta	ECDH10B_2459	170081913	1	2504534	2506678	2
1322	yfcC	ECDH10B_2460	170081914	1	2506868	2508388	1
1323	yfcF	ECDH10B_2463	170081917	-1	2509628	2510272	1
1323	yfcE	ECDH10B_2462	170081916	-1	2509021	2509575	2
1323	yfcD	ECDH10B_2461	170081915	-1	2508421	2508963	3
1324	yfcG	ECDH10B_2464	170081918	1	2510408	2511055	1
1324	folX	ECDH10B_2465	170081919	1	2511112	2511474	2
1324	yfcH	ECDH10B_2466	170081920	1	2511495	2512388	3
1325	yfcI	ECDH10B_2467	170081921	-1	2512436	2513326	1
1326	hisJ	ECDH10B_2471	170081925	-1	2515793	2516575	1
1326	hisQ	ECDH10B_2470	170081924	-1	2515017	2515703	2
1326	hisM	ECDH10B_2469	170081923	-1	2514304	2515020	3
1326	hisP	ECDH10B_2468	170081922	-1	2513523	2514296	4
1327	argT	ECDH10B_2472	170081926	-1	2516796	2517578	1
1328	cvpA	ECDH10B_2475	170081929	-1	2520062	2520550	1
1328	purF	ECDH10B_2474	170081928	-1	2518508	2520025	2
1328	ubiX	ECDH10B_2473	170081927	-1	2517844	2518413	3
1329	accD	ECDH10B_2478	170081932	-1	2522799	2523713	1
1329	folC	ECDH10B_2477	170081931	-1	2521461	2522729	2
1329	dedD	ECDH10B_2476	170081930	-1	2520809	2521471	3
1330	dedA	ECDH10B_2479	170081933	-1	2523869	2524528	1
1331	pdxB	ECDH10B_2482	170081936	-1	2526502	2527638	1
1331	usg	ECDH10B_2481	170081935	-1	2525423	2526436	2
1331	truA	ECDH10B_2480	170081934	-1	2524611	2525423	3
1332	flk	ECDH10B_2483	170081937	1	2527737	2528732	1
1333	yfcJ	ECDH10B_2484	170081938	-1	2528729	2529907	1
1334	fabB	ECDH10B_2485	170081939	-1	2530172	2531392	1
1335	mnmC	ECDH10B_2486	170081940	1	2531551	2533557	1
1336	prmB	ECDH10B_2492	170081946	-1	2537295	2538227	1
1336	aroC	ECDH10B_2491	170081945	-1	2536175	2537260	2
1336	mepA	ECDH10B_2490	170081944	-1	2535347	2536171	3
1336	yfcA	ECDH10B_2489	170081943	-1	2534538	2535347	4
1336	yfcM	ECDH10B_2488	170081942	-1	2533990	2534538	5
1336	yfcL	ECDH10B_2487	170081941	-1	2533678	2533956	6
1337	yfcN	ECDH10B_2493	170081947	1	2538393	2538944	1
1338	yfcV	ECDH10B_2502	170081955	-1	2544870	2545433	1
1338	yfcU	ECDH10B_2500	170081954	-1	2543052	2544788	2
1338	yfcT	ECDH10B_2499	170081953	-1	2542143	2543039	3
1338	yfcS	ECDH10B_2498	170081952	-1	2541371	2542123	4
1338	yfcR	ECDH10B_2497	170081951	-1	2540859	2541371	5
1338	yfcQ	ECDH10B_2496	170081950	-1	2540374	2540862	6
1338	yfcP	ECDH10B_2495	170081949	-1	2539838	2540377	7
1338	yfcO	ECDH10B_2494	170081948	-1	2539015	2539836	8
1339	sixA	ECDH10B_2503	170081956	-1	2546114	2546599	1
1340	fadI	ECDH10B_2505	170081958	-1	2548946	2550256	1
1340	fadJ	ECDH10B_2504	170081957	-1	2546802	2548946	2
1341	yfcZ	ECDH10B_2506	170081959	-1	2550437	2550721	1
1342	fadL	ECDH10B_2507	170081960	1	2551087	2552433	1
1343	yfdF	ECDH10B_2508	170081961	1	2552799	2553857	1
1344	vacJ	ECDH10B_2509	170081962	-1	2554039	2554794	1
1345	yfdC	ECDH10B_2510	170081963	1	2555088	2556020	1
1346	argW	ECDH10B_2511		1	2556096	2556170	1
1347	intS	ECDH10B_2512	170081964	1	2556332	2557489	1
1348	yfdG	ECDH10B_2513	170081965	1	2557642	2558004	1
1348	yfdH	ECDH10B_2514	170081966	1	2558001	2558921	2
1349	yfdI	ECDH10B_2515	170081967	1	2558918	2560249	1
1350	yfdO	ECDH10B_2521	170081972	-1	2562665	2563033	1
1350	yfdN	ECDH10B_2520	170081971	-1	2562174	2562668	2
1350	yfdM	ECDH10B_2519	170081970	-1	2561899	2562174	3
1350	yfdL	ECDH10B_2518	170081969	-1	2561331	2561849	4
1350	yfdK	ECDH10B_2517	170081968	-1	2560864	2561304	5
1351	yfdP	ECDH10B_2522	170081973	1	2563307	2563753	1
1352	yfdQ	ECDH10B_2523	170081974	1	2563819	2564643	1
1353	yfdR	ECDH10B_2524	170081975	1	2564771	2565307	1
1353	yfdS	ECDH10B_2525	170081976	1	2565298	2565660	2
1353	yfdT	ECDH10B_2526	170081977	1	2565660	2565965	3
1353	ypdJ	ECDH10B_2527	170081978	1	2565881	2566021	4
1354	torI	ECDH10B_2528	170081979	1	2566097	2566297	1
1355	dsdC	ECDH10B_2529	170081980	-1	2566481	2567416	1
1356	dsdX	ECDH10B_2530	170081981	1	2567634	2568971	1
1356	dsdA	ECDH10B_2531	170081982	1	2568989	2570317	2
1357	emrK	ECDH10B_2533	170081984	-1	2571963	2573126	1
1357	emrY	ECDH10B_2532	170081983	-1	2570425	2571963	2
1358	evgA	ECDH10B_2534	170081985	1	2573542	2574156	1
1359	yfdE	ECDH10B_2536	170081986	-1	2577810	2578955	1
1360	yfdV	ECDH10B_2537	170081987	-1	2579029	2579973	1
1361	frc	ECDH10B_2539	170081989	-1	2581791	2583041	1
1361	oxc	ECDH10B_2538	170081988	-1	2580043	2581737	2
1362	yfdX	ECDH10B_2540	170081990	-1	2583554	2584189	1
1363	ypdI	ECDH10B_2541	170081991	1	2584485	2584760	1
1364	yfdY	ECDH10B_2542	170081992	-1	2584837	2585079	1
1365	lpxP	ECDH10B_2543	170081993	1	2585432	2586352	1
1366	yfdZ	ECDH10B_2544	170081994	-1	2586844	2588082	1
1367	ypdA	ECDH10B_2545	170081995	1	2588458	2590155	1
1367	ypdB	ECDH10B_2546	170081996	1	2590170	2590904	2
1367	ypdC	ECDH10B_2547	170081997	1	2590917	2591774	3
1368	ypdH	ECDH10B_2552	170082002	-1	2597703	2598029	1
1368	ypdG	ECDH10B_2551	170082001	-1	2596434	2597681	2
1368	ypdF	ECDH10B_2550	170082000	-1	2595334	2596419	3
1368	ypdE	ECDH10B_2549	170081999	-1	2594297	2595334	4
1368	ypdD	ECDH10B_2548	170081998	-1	2591777	2594272	5
1369	glk	ECDH10B_2553	170082003	-1	2598248	2599213	1
1370	yfeO	ECDH10B_2554	170082004	1	2599417	2600673	1
1371	ypeC	ECDH10B_2555	170082005	1	2600788	2601114	1
1372	mntH	ECDH10B_2556	170082006	-1	2601255	2602493	1
1373	nupC	ECDH10B_2557	170082007	1	2602829	2604031	1
1374	insL-3	ECDH10B_2558	170082008	1	2604118	2605230	1
1375	yfeA	ECDH10B_2559	170082009	-1	2605430	2607619	1
1376	alaW	ECDH10B_2561		-1	2607943	2608018	1
1376	alaX	ECDH10B_2560		-1	2607828	2607903	2
1377	yfeC	ECDH10B_2562	170082010	1	2608254	2608598	1
1377	yfeD	ECDH10B_2563	170082011	1	2608600	2608992	2
1378	gltX	ECDH10B_2564	170082012	-1	2609044	2610459	1
1379	valU	ECDH10B_2565		1	2610718	2610793	1
1379	valX	ECDH10B_2566		1	2610838	2610913	2
1379	valY	ECDH10B_2567		1	2610960	2611035	3
1379	lysV	ECDH10B_2568		1	2611040	2611115	4
1380	xapR	ECDH10B_2569	170082013	-1	2611380	2612264	1
1381	xapA	ECDH10B_2571	170082015	-1	2613832	2614665	1
1381	xapB	ECDH10B_2570	170082014	-1	2612516	2613772	2
1382	yfeN	ECDH10B_2572	170082016	1	2614914	2615678	1
1383	yfeR	ECDH10B_2573	170082017	-1	2615717	2616643	1
1384	yfeH	ECDH10B_2574	170082018	1	2616733	2617731	1
1385	zipA	ECDH10B_2577	170082021	-1	2620034	2621020	1
1385	ligA	ECDH10B_2576	170082020	-1	2617948	2619963	2
1385	ypeB	ECDH10B_2575	170082019	-1	2617728	2617946	3
1386	cysZ	ECDH10B_2578	170082022	1	2621250	2622011	1
1387	cysK	ECDH10B_2579	170082023	1	2622196	2623167	1
1388	ptsH	ECDH10B_2580	170082024	1	2623551	2623808	1
1388	ptsI	ECDH10B_2581	170082025	1	2623853	2625580	2
1388	crr	ECDH10B_2582	170082026	1	2625621	2626130	3
1389	pdxK	ECDH10B_2583	170082027	-1	2626173	2627024	1
1390	yfeK	ECDH10B_2584	170082028	1	2627129	2627503	1
1390	yfeS	ECDH10B_2585	170082029	1	2627536	2628270	2
1391	cysP	ECDH10B_2590	170082034	-1	2632299	2633315	1
1391	cysU	ECDH10B_2589	170082033	-1	2631466	2632299	2
1391	cysW	ECDH10B_2588	170082032	-1	2630591	2631466	3
1391	cysA	ECDH10B_2587	170082031	-1	2629504	2630601	4
1391	cysM	ECDH10B_2586	170082030	-1	2628459	2629370	5
1392	ucpA	ECDH10B_2591	170082035	-1	2633619	2634410	1
1393	yfeT	ECDH10B_2592	170082036	-1	2634539	2635396	1
1394	murQ	ECDH10B_2593	170082037	1	2635560	2636456	1
1394	murP	ECDH10B_2594	170082038	1	2636460	2637884	2
1394	yfeW	ECDH10B_2595	170082039	1	2637889	2639193	3
1395	yfeX	ECDH10B_2596	170082040	-1	2639433	2640332	1
1396	ypeA	ECDH10B_2599	170082043	-1	2641500	2641925	1
1396	yfeZ	ECDH10B_2598	170082042	-1	2641064	2641513	2
1396	yfeY	ECDH10B_2597	170082041	-1	2640428	2641003	3
1397	amiA	ECDH10B_2600	170082044	1	2642139	2643008	1
1397	hemF	ECDH10B_2601	170082045	1	2643012	2643911	2
1398	eutB	ECDH10B_2606	170082050	-1	2647105	2648466	1
1398	eutC	ECDH10B_2605	170082049	-1	2646197	2647084	2
1398	eutL	ECDH10B_2604	170082048	-1	2645528	2646187	3
1398	yffI	ECDH10B_2603	170082047	-1	2645015	2645515	4
1398	yfeG	ECDH10B_2602	170082046	-1	2643917	2644969	5
1399	intZ	ECDH10B_2607	170082051	1	2648558	2649853	1
1400	yffL	ECDH10B_2608	170082052	1	2650044	2650685	1
1401	yffM	ECDH10B_2609	170082053	1	2651155	2651400	1
1401	yffN	ECDH10B_2610	170082054	1	2651397	2651780	2
1402	yffO	ECDH10B_2611	170082055	1	2651898	2652314	1
1402	yffP	ECDH10B_2612	170082056	1	2652311	2652904	2
1403	yffQ	ECDH10B_2613	170082057	1	2653364	2653756	1
1403	yffR	ECDH10B_2614	170082058	1	2653767	2654159	2
1404	yffS	ECDH10B_2615	170082059	1	2654280	2655119	1
1405	eutH	ECDH10B_2617	170082061	-1	2656668	2657894	1
1405	eutA	ECDH10B_2616	170082060	-1	2655268	2656671	2
1406	ypfE	ECDH10B_2627	170082071	-1	2665257	2665592	1
1406	eutP	ECDH10B_2626	170082070	-1	2664765	2665244	2
1406	eutQ	ECDH10B_2625	170082069	-1	2664089	2664790	3
1406	eutT	ECDH10B_2624	170082068	-1	2663289	2664092	4
1406	eutD	ECDH10B_2623	170082067	-1	2662276	2663292	5
1406	cchA	ECDH10B_2622	170082066	-1	2661944	2662237	6
1406	cchB	ECDH10B_2621	170082065	-1	2661550	2661837	7
1406	eutE	ECDH10B_2620	170082064	-1	2660135	2661538	8
1406	eutJ	ECDH10B_2619	170082063	-1	2659288	2660124	9
1406	eutG	ECDH10B_2618	170082062	-1	2658111	2659298	10
1407	maeB	ECDH10B_2628	170082072	-1	2665885	2668164	1
1408	talA	ECDH10B_2629	170082073	1	2668453	2669403	1
1408	tktB	ECDH10B_2630	170082074	1	2669423	2671426	2
1409	ypfG	ECDH10B_2631	170082075	-1	2671521	2672564	1
1410	yffH	ECDH10B_2632	170082076	-1	2672690	2673265	1
1411	aegA	ECDH10B_2633	170082077	-1	2673333	2675312	1
1412	narQ	ECDH10B_2634	170082078	1	2675518	2677218	1
1413	acrD	ECDH10B_2635	170082079	1	2677382	2680495	1
1414	yffB	ECDH10B_2636	170082080	1	2681034	2681390	1
1414	dapE	ECDH10B_2637	170082081	1	2681394	2682521	2
1414	ypfN	ECDH10B_2638	170082082	1	2682549	2682749	3
1415	ypfH	ECDH10B_2639	170082083	-1	2682859	2683557	1
1416	ypfJ	ECDH10B_2641	170082085	-1	2685661	2686524	1
1416	ypfI	ECDH10B_2640	170082084	-1	2683631	2685646	2
1417	purC	ECDH10B_2642	170082086	-1	2686692	2687405	1
1418	dapA	ECDH10B_2644	170082088	-1	2688669	2689547	1
1418	nlpB	ECDH10B_2643	170082087	-1	2687618	2688652	2
1419	gcvR	ECDH10B_2645	170082089	1	2689693	2690265	1
1419	bcp	ECDH10B_2646	170082090	1	2690265	2690735	2
1420	hyfA	ECDH10B_2647	170082091	1	2690988	2691605	1
1420	hyfB	ECDH10B_2648	170082092	1	2691605	2693623	2
1420	hyfC	ECDH10B_2649	170082093	1	2693634	2694581	3
1420	hyfD	ECDH10B_2650	170082094	1	2694598	2696037	4
1420	hyfE	ECDH10B_2651	170082095	1	2696049	2696699	5
1420	hyfF	ECDH10B_2652	170082096	1	2696704	2698284	6
1420	hyfG	ECDH10B_2653	170082097	1	2698274	2699941	7
1420	hyfH	ECDH10B_2654	170082098	1	2699951	2700496	8
1420	hyfI	ECDH10B_2655	170082099	1	2700493	2701251	9
1421	hyfJ	ECDH10B_2656	170082100	1	2701244	2701657	1
1422	hyfR	ECDH10B_2657	170082101	1	2701687	2703699	1
1422	focB	ECDH10B_2658	170082102	1	2703721	2704569	2
1423	yfgO	ECDH10B_2659	170082103	-1	2704607	2705668	1
1424	yfgC	ECDH10B_2660	170082104	1	2705881	2707344	1
1424	yfgD	ECDH10B_2661	170082105	1	2707365	2707724	2
1425	upp	ECDH10B_2664	170082108	-1	2710033	2710659	1
1425	uraA	ECDH10B_2663	170082107	-1	2708658	2709947	2
1425	hda	ECDH10B_2662	170082106	-1	2707862	2708608	3
1426	purM	ECDH10B_2665	170082109	1	2710984	2712021	1
1426	purN	ECDH10B_2666	170082110	1	2712021	2712659	2
1427	ppk	ECDH10B_2667	170082111	1	2712831	2714897	1
1427	ppx	ECDH10B_2668	170082112	1	2714902	2716443	2
1428	yfgF	ECDH10B_2669	170082113	-1	2716482	2718725	1
1429	yfgG	ECDH10B_2670	170082114	1	2719077	2719268	1
1430	yfgH	ECDH10B_2671	170082115	1	2719579	2720097	1
1430	yfgI	ECDH10B_2672	170082116	1	2720113	2720652	2
1431	guaB	ECDH10B_2674	170082118	-1	2722391	2723857	1
1431	guaA	ECDH10B_2673	170082117	-1	2720745	2722322	2
1432	xseA	ECDH10B_2675	170082119	1	2724019	2725389	1
1433	yfgJ	ECDH10B_2676	170082120	-1	2725386	2725601	1
1434	yfgA	ECDH10B_2682	170082126	-1	2731618	2732631	1
1434	ispG	ECDH10B_2681	170082125	-1	2730473	2731591	2
1434	hisS	ECDH10B_2680	170082124	-1	2729088	2730362	3
1434	yfgM	ECDH10B_2679	170082123	-1	2728450	2729070	4
1434	yfgL	ECDH10B_2678	170082122	-1	2727261	2728439	5
1434	engA	ECDH10B_2677	170082121	-1	2725671	2727143	6
1435	yfgB	ECDH10B_2683	170082127	-1	2732916	2734070	1
1436	ndk	ECDH10B_2684	170082128	-1	2734220	2734651	1
1437	yfhM	ECDH10B_2686	170082130	-1	2737113	2742074	1
1437	pbpC	ECDH10B_2685	170082129	-1	2734800	2737112	2
1438	sseA	ECDH10B_2687	170082131	1	2742281	2743126	1
1439	sseB	ECDH10B_2689	170082132	-1	2743944	2744720	1
1440	pepB	ECDH10B_2690	170082133	-1	2744862	2746145	1
1441	iscR	ECDH10B_2698	170082141	-1	2751430	2751918	1
1441	iscS	ECDH10B_2697	170082140	-1	2750104	2751318	2
1441	iscU	ECDH10B_2696	170082139	-1	2749690	2750076	3
1441	iscA	ECDH10B_2695	170082138	-1	2749350	2749673	4
1441	hscB	ECDH10B_2694	170082137	-1	2748739	2749254	5
1441	hscA	ECDH10B_2693	170082136	-1	2746872	2748722	6
1441	fdx	ECDH10B_2692	170082135	-1	2746535	2746870	7
1441	yfhJ	ECDH10B_2691	170082134	-1	2746323	2746523	8
1442	yfhQ	ECDH10B_2699	170082142	-1	2752370	2753110	1
1443	suhB	ECDH10B_2700	170082143	1	2753229	2754032	1
1444	yfhR	ECDH10B_2701	170082144	1	2754150	2755031	1
1445	csiE	ECDH10B_2702	170082145	1	2755222	2756502	1
1446	hcaT	ECDH10B_2703	170082146	-1	2756494	2757633	1
1447	hcaR	ECDH10B_2704	170082147	-1	2757793	2758683	1
1448	hcaE	ECDH10B_2705	170082148	1	2758819	2760180	1
1448	hcaF	ECDH10B_2706	170082149	1	2760177	2760695	2
1448	hcaC	ECDH10B_2707	170082150	1	2760695	2761015	3
1448	hcaB	ECDH10B_2708	170082151	1	2761012	2761824	4
1448	hcaD	ECDH10B_2709	170082152	1	2761834	2763036	5
1448	yphA	ECDH10B_2710	170082153	1	2763061	2763555	6
1449	yphF	ECDH10B_2715	170082158	-1	2768171	2769154	1
1449	yphE	ECDH10B_2714	170082157	-1	2766637	2768148	2
1449	yphD	ECDH10B_2713	170082156	-1	2765614	2766612	3
1449	yphC	ECDH10B_2712	170082155	-1	2764487	2765548	4
1449	yphB	ECDH10B_2711	170082154	-1	2763603	2764475	5
1450	yphG	ECDH10B_2716	170082159	-1	2769251	2772532	1
1451	yphH	ECDH10B_2717	170082160	1	2772650	2773843	1
1452	glyA	ECDH10B_2718	170082161	-1	2774041	2775294	1
1453	hmp	ECDH10B_2719	170082162	1	2775622	2776812	1
1454	yfhG	ECDH10B_2722	170082165	-1	2778580	2779293	1
1454	yfhA	ECDH10B_2721	170082164	-1	2777256	2778590	2
1454	glnB	ECDH10B_2720	170082163	-1	2776857	2777195	3
1455	yfhK	ECDH10B_2723	170082166	-1	2779458	2780885	1
1456	purL	ECDH10B_2725	170082167	-1	2781443	2785330	1
1457	yfhD	ECDH10B_2726	170082168	1	2785726	2787144	1
1458	yfhB	ECDH10B_2728	170082170	-1	2787702	2788337	1
1458	tadA	ECDH10B_2727	170082169	-1	2787141	2787644	2
1459	yfhH	ECDH10B_2729	170082171	1	2788546	2789394	1
1459	yfhL	ECDH10B_2730	170082172	1	2789450	2789710	2
1460	lepA	ECDH10B_2737	170082178	-1	2795112	2796911	1
1460	lepB	ECDH10B_2736	170082177	-1	2794122	2795096	2
1460	rnc	ECDH10B_2735	170082176	-1	2793170	2793850	3
1460	era	ECDH10B_2734	170082175	-1	2792268	2793173	4
1460	recO	ECDH10B_2733	170082174	-1	2791528	2792256	5
1460	pdxJ	ECDH10B_2732	170082173	-1	2790785	2791516	6
1461	rpoE	ECDH10B_2741	170082182	-1	2799224	2799799	1
1461	rseA	ECDH10B_2740	170082181	-1	2798541	2799191	2
1461	rseB	ECDH10B_2739	170082180	-1	2797585	2798541	3
1461	rseC	ECDH10B_2738	170082179	-1	2797109	2797588	4
1462	nadB	ECDH10B_2742	170082183	1	2800207	2801829	1
1463	yfiC	ECDH10B_2743	170082184	-1	2801814	2802551	1
1464	srmB	ECDH10B_2744	170082185	1	2802683	2804017	1
1465	yfiE	ECDH10B_2745	170082186	-1	2804226	2805107	1
1466	yfiK	ECDH10B_2746	170082187	1	2805210	2805797	1
1467	yfiD	ECDH10B_2747	170082188	-1	2805853	2806236	1
1468	ung	ECDH10B_2748	170082189	1	2806541	2807230	1
1469	yfiF	ECDH10B_2749	170082190	-1	2807278	2808315	1
1470	trxC	ECDH10B_2750	170082191	1	2808522	2808941	1
1471	yfiP	ECDH10B_2751	170082192	1	2809010	2809708	1
1471	yfiQ	ECDH10B_2752	170082193	1	2809740	2812400	2
1472	pssA	ECDH10B_2753	170082194	1	2812514	2813869	1
1473	yfiM	ECDH10B_2754	170082195	1	2813966	2814238	1
1474	kgtP	ECDH10B_2755	170082196	-1	2814235	2815533	1
1475	rrfG	ECDH10B_2756		-1	2815856	2815975	1
1476	rrlG	ECDH10B_2757		-1	2816068	2818971	1
1477	gltW	ECDH10B_2758		-1	2819156	2819231	1
1478	rrsG	ECDH10B_2759		-1	2819403	2820944	1
1479	clpB	ECDH10B_2760	170082197	-1	2821387	2823960	1
1480	rluD	ECDH10B_2762	170082199	-1	2824818	2825798	1
1480	yfiH	ECDH10B_2761	170082198	-1	2824090	2824821	2
1481	yfiO	ECDH10B_2763	170082200	1	2825933	2826670	1
1482	yfiA	ECDH10B_2764	170082201	1	2826941	2827282	1
1483	pheL	ECDH10B_2765	170082202	1	2827386	2827433	1
1484	pheA	ECDH10B_2766	170082203	1	2827532	2828692	1
1485	aroF	ECDH10B_2768	170082205	-1	2829867	2830937	1
1485	tyrA	ECDH10B_2767	170082204	-1	2828735	2829856	2
1486	yfiL	ECDH10B_2769	170082206	1	2831147	2831512	1
1487	yfiR	ECDH10B_2770	170082207	1	2831662	2832180	1
1487	yfiN	ECDH10B_2771	170082208	1	2832170	2833396	2
1487	yfiB	ECDH10B_2772	170082209	1	2833412	2833894	3
1488	rpsP	ECDH10B_2776	170082213	-1	2835724	2835972	1
1488	rimM	ECDH10B_2775	170082212	-1	2835157	2835705	2
1488	trmD	ECDH10B_2774	170082211	-1	2834359	2835126	3
1488	rplS	ECDH10B_2773	170082210	-1	2833970	2834317	4
1489	ffh	ECDH10B_2777	170082214	-1	2836221	2837582	1
1490	yfjD	ECDH10B_2779	170082215	1	2838561	2839847	1
1491	grpE	ECDH10B_2780	170082216	-1	2839902	2840495	1
1492	ppnK	ECDH10B_2781	170082217	1	2840618	2841496	1
1492	recN	ECDH10B_2782	170082218	1	2841582	2843243	2
1493	smpA	ECDH10B_2783	170082219	1	2843392	2843733	1
1494	yfjG	ECDH10B_2785	170082221	-1	2844075	2844551	1
1494	yfjF	ECDH10B_2784	170082220	-1	2843795	2844085	2
1495	smpB	ECDH10B_2786	170082222	1	2844683	2845165	1
1496	ssrA	ECDH10B_2787		1	2845380	2845742	1
1497	yfjH	ECDH10B_2789	170082223	-1	2847431	2848387	1
1498	alpA	ECDH10B_2790	170082224	1	2848431	2848643	1
1499	yfjI	ECDH10B_2791	170082225	1	2848772	2850181	1
1500	yfjJ	ECDH10B_2792	170082226	1	2850334	2850960	1
1501	yfjL	ECDH10B_2794	170082228	-1	2853324	2854940	1
1501	yfjK	ECDH10B_2793	170082227	-1	2851138	2853327	2
1502	yfjM	ECDH10B_2795	170082229	-1	2855300	2855563	1
1503	yfjN	ECDH10B_2796	170082230	1	2855705	2856778	1
1503	yfjO	ECDH10B_2797	170082231	1	2856771	2857142	2
1504	yfjP	ECDH10B_2798	170082232	1	2857497	2858360	1
1505	yfjQ	ECDH10B_2799	170082233	1	2858452	2859273	1
1506	yfjR	ECDH10B_2800	170082234	1	2859490	2860191	1
1506	ypjK	ECDH10B_2801	170082235	1	2860232	2860468	2
1506	yfjS	ECDH10B_2802	170082236	1	2860468	2860911	3
1506	yfjT	ECDH10B_2803	170082237	1	2860935	2861402	4
1507	ypjL	ECDH10B_2805	170082239	-1	2861954	2862472	1
1507	yfjU	ECDH10B_2804	170082238	-1	2861627	2861941	2
1508	yfjV	ECDH10B_2806	170082240	-1	2862623	2862823	1
1509	yfjW	ECDH10B_2809	170082241	1	2863105	2864808	1
1510	yfjX	ECDH10B_2810	170082242	1	2865706	2866164	1
1511	yfjY	ECDH10B_2811	170082243	1	2866173	2866655	1
1511	ypjJ	ECDH10B_2812	170082244	1	2866664	2866864	2
1511	yfjZ	ECDH10B_2813	170082245	1	2866902	2867219	3
1511	ypjF	ECDH10B_2814	170082246	1	2867240	2867569	4
1512	ileY	ECDH10B_2820		-1	2875549	2875624	1
1513	ygaT	ECDH10B_2826	170082247	1	2878772	2879749	1
1513	ygaF	ECDH10B_2827	170082248	1	2879769	2881037	2
1514	gabT	ECDH10B_2829	170082249	1	2882522	2883802	1
1515	gabP	ECDH10B_2830	170082250	1	2884040	2885440	1
1515	csiR	ECDH10B_2831	170082251	1	2885461	2886123	2
1516	ygaU	ECDH10B_2832	170082252	-1	2886124	2886573	1
1517	yqaE	ECDH10B_2833	170082253	-1	2886657	2886815	1
1518	ygaV	ECDH10B_2834	170082254	1	2886998	2887297	1
1518	ygaP	ECDH10B_2835	170082255	1	2887307	2887831	2
1519	stpA	ECDH10B_2836	170082256	-1	2887878	2888282	1
1520	ygaW	ECDH10B_2837	170082257	1	2888951	2889400	1
1521	ygaC	ECDH10B_2838	170082258	-1	2889437	2889781	1
1522	nrdH	ECDH10B_2840	170082259	1	2890510	2890755	1
1523	nrdI	ECDH10B_2841	170082260	1	2890752	2891162	1
1523	nrdE	ECDH10B_2842	170082261	1	2891135	2893279	2
1523	nrdF	ECDH10B_2843	170082262	1	2893289	2894248	3
